y,m,district_destination,district_origin,reason,idps,likely,best,worst
2018,2,Lughaye,Lughaye,drought,360,0,0,90
2018,2,Lughaye,Lughaye,drought,6,0,0,2
2018,2,Lughaye,Lughaye,drought,23,0,0,6
2018,2,Lughaye,Lughaye,drought,8,0,0,2
2018,2,Lughaye,Lughaye,drought,8,0,0,2
2018,2,Lughaye,Zeylac,drought,19,0,0,5
2018,2,Zeylac,Lughaye,drought,7,0,0,2
2018,2,Zeylac,Lughaye,drought,16,0,0,4
2018,2,Zeylac,Lughaye,drought,290,0,0,73
2018,2,Zeylac,Lughaye,drought,19,0,0,5
2018,2,Zeylac,Lughaye,drought,8,0,0,2
2018,2,Zeylac,Lughaye,drought,19,0,0,5
2018,2,Zeylac,Zeylac,drought,18,0,0,5
2018,2,Zeylac,Zeylac,drought,7,0,0,2
2018,2,Zeylac,Zeylac,drought,8,0,0,2
2018,2,Rab Dhuure,Rab Dhuure,drought,500,0,0,125
2018,2,Rab Dhuure,Rab Dhuure,drought,500,0,0,125
2018,2,Rab Dhuure,Rab Dhuure,drought,300,0,0,75
2018,2,Tayeeglow,Tayeeglow,drought,300,0,0,75
2018,2,Tayeeglow,Tayeeglow,drought,500,0,0,125
2018,2,Tayeeglow,Tayeeglow,drought,500,0,0,125
2018,2,Tayeeglow,Tayeeglow,drought,300,0,0,75
2018,2,Tayeeglow,Tayeeglow,drought,300,0,0,75
2018,2,Tayeeglow,Tayeeglow,drought,400,0,0,100
2018,2,Tayeeglow,Tayeeglow,drought,500,0,0,125
2018,2,Waajid,Rab Dhuure,insecurity,100,100,75,100
2018,2,Waajid,Waajid,drought,300,0,0,75
2018,2,Waajid,Waajid,drought,300,0,0,75
2018,2,Banadir,Rab Dhuure,drought,105,0,0,26
2018,2,Banadir,Tayeeglow,drought,21,0,0,5
2018,2,Banadir,Banadir,drought,14,0,0,4
2018,2,Banadir,Banadir,drought,21,0,0,5
2018,2,Banadir,Banadir,drought,12,0,0,3
2018,2,Banadir,Baydhaba,drought,22,0,0,6
2018,2,Banadir,Baydhaba,drought,6,0,0,2
2018,2,Banadir,Baydhaba,drought,16,0,0,4
2018,2,Banadir,Baydhaba,drought,6,0,0,2
2018,2,Banadir,Buur Hakaba,drought,150,0,0,38
2018,2,Banadir,Diinsoor,drought,4,0,0,1
2018,2,Banadir,Diinsoor,drought,31,0,0,8
2018,2,Banadir,Qansax Dheere,drought,9,0,0,2
2018,2,Banadir,Qansax Dheere,drought,22,0,0,6
2018,2,Banadir,Cadaado,drought,35,0,0,9
2018,2,Banadir,Cadaado,drought,17,0,0,4
2018,2,Banadir,Ceel Dheer,drought,28,0,0,7
2018,2,Banadir,Baardheere,drought,102,0,0,26
2018,2,Banadir,Ceel Waaq,drought,32,0,0,8
2018,2,Banadir,Bulo Burto,drought,16,0,0,4
2018,2,Banadir,Afgooye,insecurity,222,222,167,222
2018,2,Banadir,Afgooye,insecurity,186,186,140,186
2018,2,Banadir,Afgooye,insecurity,19,19,14,19
2018,2,Banadir,Afgooye,insecurity,13,13,10,13
2018,2,Banadir,Afgooye,insecurity,240,240,180,240
2018,2,Banadir,Afgooye,insecurity,7,7,5,7
2018,2,Banadir,Afgooye,insecurity,1070,1070,803,1070
2018,2,Banadir,Afgooye,insecurity,225,225,169,225
2018,2,Banadir,Afgooye,insecurity,231,231,173,231
2018,2,Banadir,Afgooye,insecurity,383,383,287,383
2018,2,Banadir,Afgooye,insecurity,173,173,130,173
2018,2,Banadir,Afgooye,insecurity,210,210,158,210
2018,2,Banadir,Afgooye,insecurity,552,552,414,552
2018,2,Banadir,Afgooye,insecurity,136,136,102,136
2018,2,Banadir,Afgooye,drought,120,0,0,30
2018,2,Banadir,Afgooye,drought,167,0,0,42
2018,2,Banadir,Afgooye,drought,168,0,0,42
2018,2,Banadir,Afgooye,drought,126,0,0,32
2018,2,Banadir,Afgooye,drought,426,0,0,107
2018,2,Banadir,Afgooye,drought,132,0,0,33
2018,2,Banadir,Afgooye,drought,139,0,0,35
2018,2,Banadir,Afgooye,drought,150,0,0,38
2018,2,Banadir,Afgooye,drought,9,0,0,2
2018,2,Banadir,Afgooye,drought,6,0,0,2
2018,2,Banadir,Kurtunwaarey,insecurity,108,108,81,108
2018,2,Banadir,Kurtunwaarey,insecurity,216,216,162,216
2018,2,Banadir,Kurtunwaarey,drought,132,0,0,33
2018,2,Banadir,Kurtunwaarey,drought,56,0,0,14
2018,2,Banadir,Kurtunwaarey,drought,6,0,0,2
2018,2,Banadir,Kurtunwaarey,drought,7,0,0,2
2018,2,Banadir,Kurtunwaarey,drought,5,0,0,1
2018,2,Banadir,Kurtunwaarey,drought,6,0,0,2
2018,2,Banadir,Kurtunwaarey,drought,120,0,0,30
2018,2,Banadir,Marka,insecurity,13,13,10,13
2018,2,Banadir,Marka,insecurity,13,13,10,13
2018,2,Banadir,Marka,insecurity,204,204,153,204
2018,2,Banadir,Marka,insecurity,118,118,89,118
2018,2,Banadir,Marka,insecurity,108,108,81,108
2018,2,Banadir,Marka,insecurity,31,31,23,31
2018,2,Banadir,Marka,insecurity,15,15,11,15
2018,2,Banadir,Marka,insecurity,120,120,90,120
2018,2,Banadir,Marka,insecurity,390,390,293,390
2018,2,Banadir,Marka,insecurity,515,515,386,515
2018,2,Banadir,Marka,insecurity,18,18,14,18
2018,2,Banadir,Marka,drought,156,0,0,39
2018,2,Banadir,Marka,drought,74,0,0,19
2018,2,Banadir,Marka,drought,4,0,0,1
2018,2,Banadir,Marka,drought,226,0,0,57
2018,2,Banadir,Marka,drought,264,0,0,66
2018,2,Banadir,Marka,other,5,5,4,5
2018,2,Banadir,Qoryooley,insecurity,202,202,152,202
2018,2,Banadir,Qoryooley,insecurity,126,126,95,126
2018,2,Banadir,Qoryooley,insecurity,4,4,3,4
2018,2,Banadir,Qoryooley,insecurity,77,77,58,77
2018,2,Banadir,Qoryooley,insecurity,422,422,317,422
2018,2,Banadir,Qoryooley,insecurity,282,282,212,282
2018,2,Banadir,Qoryooley,insecurity,108,108,81,108
2018,2,Banadir,Qoryooley,insecurity,102,102,77,102
2018,2,Banadir,Qoryooley,insecurity,168,168,126,168
2018,2,Banadir,Qoryooley,drought,114,0,0,29
2018,2,Banadir,Qoryooley,drought,3,0,0,1
2018,2,Banadir,Qoryooley,drought,187,0,0,47
2018,2,Banadir,Qoryooley,drought,102,0,0,26
2018,2,Banadir,Qoryooley,drought,360,0,0,90
2018,2,Banadir,Qoryooley,drought,328,0,0,82
2018,2,Banadir,Qoryooley,drought,39,0,0,10
2018,2,Banadir,Qoryooley,drought,51,0,0,13
2018,2,Banadir,Qoryooley,drought,108,0,0,27
2018,2,Banadir,Qoryooley,drought,108,0,0,27
2018,2,Banadir,Qoryooley,drought,138,0,0,35
2018,2,Banadir,Qoryooley,drought,6,0,0,2
2018,2,Banadir,Qoryooley,drought,12,0,0,3
2018,2,Banadir,Qoryooley,drought,108,0,0,27
2018,2,Banadir,Sablaale,drought,102,0,0,26
2018,2,Banadir,Sablaale,drought,102,0,0,26
2018,2,Banadir,Wanla Weyn,insecurity,14,14,11,14
2018,2,Banadir,Wanla Weyn,insecurity,19,19,14,19
2018,2,Banadir,Wanla Weyn,insecurity,120,120,90,120
2018,2,Banadir,Wanla Weyn,drought,25,0,0,6
2018,2,Banadir,Balcad,insecurity,300,300,225,300
2018,2,Banadir,Balcad,insecurity,102,102,77,102
2018,2,Banadir,Balcad,insecurity,11,11,8,11
2018,2,Banadir,Balcad,insecurity,12,12,9,12
2018,2,Banadir,Balcad,drought,156,0,0,39
2018,2,Banadir,Balcad,drought,12,0,0,3
2018,2,Banadir,Cadale,drought,36,0,0,9
2018,2,Banadir,Cadale,drought,13,0,0,3
2018,2,Banadir,Jowhar,insecurity,126,126,95,126
2018,2,Banadir,Jowhar,insecurity,240,240,180,240
2018,2,Banadir,Jowhar,insecurity,150,150,113,150
2018,2,Banadir,Jowhar,drought,6,0,0,2
2018,2,Banadir,Jowhar,drought,6,0,0,2
2018,2,Banadir,Jowhar,drought,144,0,0,36
2018,2,Banadir,Jowhar,drought,18,0,0,5
2018,2,Banadir,Gaalkacyo,drought,1,0,0,0
2018,2,Banadir,Jariiban,drought,8,0,0,2
2018,2,Banadir,Xarardheere,drought,12,0,0,3
2018,2,Banadir,Xarardheere,drought,11,0,0,3
2018,2,Bandarbeyla,Iskushuban,drought,6,0,0,2
2018,2,Bossaso,Banadir,insecurity,7,7,5,7
2018,2,Bossaso,Banadir,drought,8,0,0,2
2018,2,Bossaso,Banadir,drought,7,0,0,2
2018,2,Bossaso,Banadir,drought,22,0,0,6
2018,2,Bossaso,Banadir,drought,30,0,0,8
2018,2,Bossaso,Banadir,drought,6,0,0,2
2018,2,Bossaso,Banadir,drought,10,0,0,3
2018,2,Bossaso,Banadir,drought,4,0,0,1
2018,2,Bossaso,Banadir,drought,38,0,0,10
2018,2,Bossaso,Banadir,drought,6,0,0,2
2018,2,Bossaso,Belet Weyne,drought,7,0,0,2
2018,2,Bossaso,Belet Weyne,drought,16,0,0,4
2018,2,Bossaso,Belet Weyne,drought,3,0,0,1
2018,2,Bossaso,Jowhar,drought,16,0,0,4
2018,2,Bossaso,Jowhar,drought,9,0,0,2
2018,2,Bossaso,Jowhar,drought,5,0,0,1
2018,2,Bossaso,Jowhar,other,10,10,8,10
2018,2,Bossaso,Gaalkacyo,drought,4,0,0,1
2018,2,Iskushuban,Caluula,drought,27,0,0,7
2018,2,Iskushuban,Qardho,drought,4,0,0,1
2018,2,Qardho,Banadir,insecurity,5,5,4,5
2018,2,Qardho,Banadir,drought,5,0,0,1
2018,2,Qardho,Banadir,drought,3,0,0,1
2018,2,Qardho,Banadir,drought,4,0,0,1
2018,2,Qardho,Bandarbeyla,drought,4,0,0,1
2018,2,Qardho,Bandarbeyla,drought,8,0,0,2
2018,2,Qardho,Bandarbeyla,drought,7,0,0,2
2018,2,Qardho,Bandarbeyla,drought,8,0,0,2
2018,2,Qardho,Bandarbeyla,drought,7,0,0,2
2018,2,Qardho,Bossaso,drought,5,0,0,1
2018,2,Qardho,Caluula,drought,7,0,0,2
2018,2,Qardho,Iskushuban,drought,7,0,0,2
2018,2,Qardho,Iskushuban,drought,10,0,0,3
2018,2,Qardho,Qandala,drought,6,0,0,2
2018,2,Qardho,Qardho,insecurity,4,4,3,4
2018,2,Qardho,Qardho,drought,13,0,0,3
2018,2,Qardho,Qardho,drought,8,0,0,2
2018,2,Qardho,Qardho,drought,24,0,0,6
2018,2,Qardho,Qardho,drought,8,0,0,2
2018,2,Qardho,Qardho,drought,12,0,0,3
2018,2,Qardho,Qardho,drought,10,0,0,3
2018,2,Qardho,Qardho,drought,8,0,0,2
2018,2,Qardho,Qardho,drought,3,0,0,1
2018,2,Qardho,Qardho,drought,6,0,0,2
2018,2,Qardho,Qardho,drought,7,0,0,2
2018,2,Qardho,Qardho,drought,6,0,0,2
2018,2,Qardho,Qardho,drought,9,0,0,2
2018,2,Qardho,Qardho,drought,15,0,0,4
2018,2,Qardho,Qardho,drought,19,0,0,5
2018,2,Qardho,Qardho,drought,7,0,0,2
2018,2,Qardho,Qardho,drought,6,0,0,2
2018,2,Qardho,Qardho,other,7,7,5,7
2018,2,Qardho,Baydhaba,drought,4,0,0,1
2018,2,Qardho,Baydhaba,drought,8,0,0,2
2018,2,Qardho,Belet Weyne,drought,7,0,0,2
2018,2,Qardho,Qoryooley,drought,5,0,0,1
2018,2,Qardho,Qoryooley,drought,3,0,0,1
2018,2,Qardho,Galdogob,drought,4,0,0,1
2018,2,Qardho,Burtinle,drought,8,0,0,2
2018,2,Qardho,Burtinle,drought,6,0,0,2
2018,2,Qardho,Burtinle,drought,3,0,0,1
2018,2,Qardho,Eyl,drought,6,0,0,2
2018,2,Qardho,Qardho,drought,6,0,0,2
2018,2,Qardho,Qardho,drought,4,0,0,1
2018,2,Qardho,Qardho,drought,12,0,0,3
2018,2,Qardho,Qardho,other,6,6,5,6
2018,2,Qardho,Qardho,other,7,7,5,7
2018,2,Qardho,Qardho,other,5,5,4,5
2018,2,Qardho,Ceerigaabo,drought,9,0,0,2
2018,2,Qardho,Laasqoray,drought,108,0,0,27
2018,2,Baydhaba,Rab Dhuure,drought,6,0,0,2
2018,2,Baydhaba,Rab Dhuure,drought,5,0,0,1
2018,2,Baydhaba,Rab Dhuure,drought,6,0,0,2
2018,2,Baydhaba,Rab Dhuure,drought,4,0,0,1
2018,2,Baydhaba,Tayeeglow,insecurity,100,100,75,100
2018,2,Baydhaba,Tayeeglow,drought,884,0,0,221
2018,2,Baydhaba,Tayeeglow,drought,390,0,0,98
2018,2,Baydhaba,Tayeeglow,drought,122,0,0,31
2018,2,Baydhaba,Waajid,insecurity,16,16,12,16
2018,2,Baydhaba,Waajid,insecurity,32,32,24,32
2018,2,Baydhaba,Waajid,drought,143,0,0,36
2018,2,Baydhaba,Waajid,drought,112,0,0,28
2018,2,Baydhaba,Waajid,drought,101,0,0,25
2018,2,Baydhaba,Xudur,insecurity,394,394,296,394
2018,2,Baydhaba,Xudur,insecurity,146,146,110,146
2018,2,Baydhaba,Xudur,insecurity,112,112,84,112
2018,2,Baydhaba,Xudur,insecurity,112,112,84,112
2018,2,Baydhaba,Xudur,insecurity,10,10,8,10
2018,2,Baydhaba,Xudur,insecurity,18,18,14,18
2018,2,Baydhaba,Xudur,drought,6,0,0,2
2018,2,Baydhaba,Xudur,drought,9,0,0,2
2018,2,Baydhaba,Xudur,drought,169,0,0,42
2018,2,Baydhaba,Xudur,drought,4,0,0,1
2018,2,Baydhaba,Xudur,drought,230,0,0,58
2018,2,Baydhaba,Baydhaba,insecurity,112,112,84,112
2018,2,Baydhaba,Baydhaba,insecurity,6,6,5,6
2018,2,Baydhaba,Baydhaba,insecurity,270,270,203,270
2018,2,Baydhaba,Baydhaba,insecurity,288,288,216,288
2018,2,Baydhaba,Baydhaba,insecurity,8,8,6,8
2018,2,Baydhaba,Baydhaba,drought,200,0,0,50
2018,2,Baydhaba,Baydhaba,drought,44,0,0,11
2018,2,Baydhaba,Baydhaba,drought,555,0,0,139
2018,2,Baydhaba,Baydhaba,drought,296,0,0,74
2018,2,Baydhaba,Baydhaba,drought,6,0,0,2
2018,2,Baydhaba,Baydhaba,drought,12,0,0,3
2018,2,Baydhaba,Baydhaba,drought,19,0,0,5
2018,2,Baydhaba,Baydhaba,drought,150,0,0,38
2018,2,Baydhaba,Baydhaba,drought,6,0,0,2
2018,2,Baydhaba,Baydhaba,drought,295,0,0,74
2018,2,Baydhaba,Baydhaba,drought,824,0,0,206
2018,2,Baydhaba,Baydhaba,drought,161,0,0,40
2018,2,Baydhaba,Baydhaba,drought,156,0,0,39
2018,2,Baydhaba,Baydhaba,drought,144,0,0,36
2018,2,Baydhaba,Baydhaba,drought,315,0,0,79
2018,2,Baydhaba,Baydhaba,drought,170,0,0,43
2018,2,Baydhaba,Baydhaba,drought,191,0,0,48
2018,2,Baydhaba,Baydhaba,drought,214,0,0,54
2018,2,Baydhaba,Baydhaba,drought,156,0,0,39
2018,2,Baydhaba,Baydhaba,drought,123,0,0,31
2018,2,Baydhaba,Baydhaba,drought,110,0,0,28
2018,2,Baydhaba,Buur Hakaba,insecurity,103,103,77,103
2018,2,Baydhaba,Buur Hakaba,drought,180,0,0,45
2018,2,Baydhaba,Buur Hakaba,drought,141,0,0,35
2018,2,Baydhaba,Diinsoor,insecurity,17,17,13,17
2018,2,Baydhaba,Diinsoor,insecurity,115,115,86,115
2018,2,Baydhaba,Diinsoor,insecurity,9,9,7,9
2018,2,Baydhaba,Diinsoor,drought,200,0,0,50
2018,2,Baydhaba,Diinsoor,drought,12,0,0,3
2018,2,Baydhaba,Diinsoor,drought,12,0,0,3
2018,2,Baydhaba,Diinsoor,drought,174,0,0,44
2018,2,Baydhaba,Diinsoor,drought,148,0,0,37
2018,2,Baydhaba,Diinsoor,drought,8,0,0,2
2018,2,Baydhaba,Diinsoor,drought,17,0,0,4
2018,2,Baydhaba,Diinsoor,drought,10,0,0,3
2018,2,Baydhaba,Diinsoor,drought,10,0,0,3
2018,2,Baydhaba,Diinsoor,drought,510,0,0,128
2018,2,Baydhaba,Diinsoor,drought,16,0,0,4
2018,2,Baydhaba,Diinsoor,drought,93,0,0,23
2018,2,Baydhaba,Diinsoor,drought,105,0,0,26
2018,2,Baydhaba,Diinsoor,drought,125,0,0,31
2018,2,Baydhaba,Qansax Dheere,insecurity,103,103,77,103
2018,2,Baydhaba,Qansax Dheere,drought,6,0,0,2
2018,2,Baydhaba,Qansax Dheere,drought,21,0,0,5
2018,2,Baydhaba,Qansax Dheere,drought,214,0,0,54
2018,2,Baydhaba,Qansax Dheere,drought,175,0,0,44
2018,2,Baydhaba,Qansax Dheere,drought,4,0,0,1
2018,2,Baydhaba,Qansax Dheere,drought,5,0,0,1
2018,2,Baydhaba,Qansax Dheere,drought,200,0,0,50
2018,2,Baydhaba,Qansax Dheere,drought,5,0,0,1
2018,2,Baydhaba,Qansax Dheere,drought,179,0,0,45
2018,2,Baydhaba,Qansax Dheere,drought,131,0,0,33
2018,2,Baydhaba,Qansax Dheere,drought,14,0,0,4
2018,2,Baydhaba,Qansax Dheere,drought,217,0,0,54
2018,2,Baydhaba,Qansax Dheere,drought,5,0,0,1
2018,2,Baydhaba,Qansax Dheere,drought,5,0,0,1
2018,2,Baydhaba,Qansax Dheere,drought,17,0,0,4
2018,2,Baydhaba,Qansax Dheere,drought,184,0,0,46
2018,2,Baydhaba,Marka,insecurity,103,103,77,103
2018,2,Baydhaba,Saakow,insecurity,210,210,158,210
2018,2,Diinsoor,Diinsoor,insecurity,150,150,113,150
2018,2,Cabudwaaq,Cabudwaaq,drought,120,0,0,30
2018,2,Cadaado,Xarardheere,insecurity,9,9,7,9
2018,2,Dhuusamarreeb,Xarardheere,insecurity,7,7,5,7
2018,2,Dhuusamarreeb,Xarardheere,insecurity,6,6,5,6
2018,2,Dhuusamarreeb,Xarardheere,insecurity,7,7,5,7
2018,2,Baardheere,Qansax Dheere,drought,16,0,0,4
2018,2,Baardheere,Baardheere,drought,7,0,0,2
2018,2,Baardheere,Baardheere,drought,111,0,0,28
2018,2,Baardheere,Saakow,drought,11,0,0,3
2018,2,Belet Xaawo,Belet Xaawo,drought,7,0,0,2
2018,2,Belet Xaawo,Belet Xaawo,drought,2,0,0,1
2018,2,Belet Xaawo,Belet Xaawo,drought,30,0,0,8
2018,2,Belet Xaawo,Belet Xaawo,drought,4,0,0,1
2018,2,Belet Xaawo,Belet Xaawo,drought,5,0,0,1
2018,2,Belet Xaawo,Belet Xaawo,drought,7,0,0,2
2018,2,Belet Xaawo,Belet Xaawo,other,4,4,3,4
2018,2,Doolow,Waajid,drought,10,0,0,3
2018,2,Doolow,Waajid,drought,7,0,0,2
2018,2,Doolow,Diinsoor,drought,4,0,0,1
2018,2,Doolow,Diinsoor,drought,5,0,0,1
2018,2,Doolow,Diinsoor,drought,4,0,0,1
2018,2,Doolow,Qansax Dheere,drought,6,0,0,2
2018,2,Doolow,Qansax Dheere,drought,5,0,0,1
2018,2,Doolow,Qansax Dheere,drought,25,0,0,6
2018,2,Doolow,Luuq,drought,5,0,0,1
2018,2,Doolow,Luuq,drought,8,0,0,2
2018,2,Doolow,Luuq,drought,18,0,0,5
2018,2,Doolow,Luuq,drought,5,0,0,1
2018,2,Garbahaarey,Garbahaarey,drought,8,0,0,2
2018,2,Garbahaarey,Garbahaarey,drought,8,0,0,2
2018,2,Garbahaarey,Garbahaarey,drought,10,0,0,3
2018,2,Garbahaarey,Garbahaarey,drought,8,0,0,2
2018,2,Garbahaarey,Garbahaarey,drought,15,0,0,4
2018,2,Garbahaarey,Garbahaarey,drought,6,0,0,2
2018,2,Garbahaarey,Garbahaarey,drought,8,0,0,2
2018,2,Garbahaarey,Garbahaarey,drought,17,0,0,4
2018,2,Garbahaarey,Garbahaarey,drought,7,0,0,2
2018,2,Luuq,Diinsoor,drought,6,0,0,2
2018,2,Luuq,Diinsoor,drought,11,0,0,3
2018,2,Luuq,Belet Xaawo,drought,9,0,0,2
2018,2,Luuq,Luuq,drought,24,0,0,6
2018,2,Luuq,Luuq,drought,17,0,0,4
2018,2,Luuq,Luuq,drought,18,0,0,5
2018,2,Luuq,Luuq,drought,7,0,0,2
2018,2,Luuq,Luuq,drought,11,0,0,3
2018,2,Belet Weyne,Tayeeglow,drought,108,0,0,27
2018,2,Belet Weyne,Tayeeglow,drought,156,0,0,39
2018,2,Belet Weyne,Tayeeglow,drought,21,0,0,5
2018,2,Belet Weyne,Gaalkacyo,drought,13,0,0,3
2018,2,Afmadow,Qansax Dheere,drought,3,0,0,1
2018,2,Afmadow,Afmadow,drought,4,0,0,1
2018,2,Afmadow,Afmadow,drought,3,0,0,1
2018,2,Afmadow,Afmadow,drought,20,0,0,5
2018,2,Afmadow,Afmadow,drought,5,0,0,1
2018,2,Afmadow,Afmadow,drought,5,0,0,1
2018,2,Afmadow,Afmadow,drought,15,0,0,4
2018,2,Afmadow,Afmadow,drought,44,0,0,11
2018,2,Afmadow,Bu'aale,drought,4,0,0,1
2018,2,Afmadow,Bu'aale,drought,7,0,0,2
2018,2,Afmadow,Bu'aale,drought,5,0,0,1
2018,2,Afmadow,Bu'aale,drought,9,0,0,2
2018,2,Afmadow,Bu'aale,drought,14,0,0,4
2018,2,Afmadow,Jilib,drought,4,0,0,1
2018,2,Afmadow,Jilib,drought,7,0,0,2
2018,2,Afmadow,Saakow,drought,35,0,0,9
2018,2,Afmadow,Saakow,drought,15,0,0,4
2018,2,Afmadow,Saakow,drought,21,0,0,5
2018,2,Afmadow,Saakow,drought,32,0,0,8
2018,2,Kismaayo,Afmadow,drought,6,0,0,2
2018,2,Kismaayo,Afmadow,drought,6,0,0,2
2018,2,Kismaayo,Afmadow,drought,6,0,0,2
2018,2,Kismaayo,Afmadow,drought,6,0,0,2
2018,2,Kismaayo,Afmadow,drought,4,0,0,1
2018,2,Kismaayo,Afmadow,drought,6,0,0,2
2018,2,Kismaayo,Jamaame,insecurity,7,7,5,7
2018,2,Kismaayo,Jamaame,insecurity,34,34,26,34
2018,2,Kismaayo,Jamaame,insecurity,22,22,17,22
2018,2,Kismaayo,Jamaame,insecurity,22,22,17,22
2018,2,Kismaayo,Jamaame,insecurity,11,11,8,11
2018,2,Kismaayo,Jamaame,insecurity,12,12,9,12
2018,2,Kismaayo,Jamaame,insecurity,109,109,82,109
2018,2,Kismaayo,Jamaame,insecurity,608,608,456,608
2018,2,Kismaayo,Jamaame,insecurity,4,4,3,4
2018,2,Kismaayo,Jamaame,insecurity,125,125,94,125
2018,2,Kismaayo,Jamaame,insecurity,4,4,3,4
2018,2,Kismaayo,Jamaame,drought,5,0,0,1
2018,2,Kismaayo,Jamaame,drought,15,0,0,4
2018,2,Kismaayo,Jamaame,drought,15,0,0,4
2018,2,Kismaayo,Jamaame,drought,19,0,0,5
2018,2,Kismaayo,Jamaame,drought,12,0,0,3
2018,2,Kismaayo,Jamaame,drought,6,0,0,2
2018,2,Kismaayo,Jamaame,drought,6,0,0,2
2018,2,Kismaayo,Jamaame,drought,4,0,0,1
2018,2,Kismaayo,Jamaame,drought,7,0,0,2
2018,2,Kismaayo,Jamaame,drought,7,0,0,2
2018,2,Kismaayo,Jamaame,drought,18,0,0,5
2018,2,Kismaayo,Jamaame,drought,12,0,0,3
2018,2,Kismaayo,Jamaame,drought,14,0,0,4
2018,2,Kismaayo,Jamaame,drought,4,0,0,1
2018,2,Kismaayo,Jamaame,drought,7,0,0,2
2018,2,Kismaayo,Jamaame,drought,14,0,0,4
2018,2,Kismaayo,Jamaame,drought,10,0,0,3
2018,2,Kismaayo,Jamaame,drought,10,0,0,3
2018,2,Kismaayo,Jamaame,drought,13,0,0,3
2018,2,Kismaayo,Jamaame,drought,10,0,0,3
2018,2,Kismaayo,Jamaame,drought,6,0,0,2
2018,2,Kismaayo,Jamaame,drought,5,0,0,1
2018,2,Kismaayo,Jamaame,drought,13,0,0,3
2018,2,Kismaayo,Jamaame,drought,6,0,0,2
2018,2,Kismaayo,Kismaayo,insecurity,7,7,5,7
2018,2,Kismaayo,Kismaayo,insecurity,4,4,3,4
2018,2,Kismaayo,Kismaayo,drought,18,0,0,5
2018,2,Kismaayo,Kismaayo,drought,2,0,0,1
2018,2,Kismaayo,Kismaayo,drought,7,0,0,2
2018,2,Kismaayo,Kismaayo,drought,12,0,0,3
2018,2,Kismaayo,Kismaayo,drought,9,0,0,2
2018,2,Kismaayo,Kismaayo,drought,10,0,0,3
2018,2,Kismaayo,Kismaayo,drought,12,0,0,3
2018,2,Kismaayo,Kismaayo,drought,16,0,0,4
2018,2,Kismaayo,Kismaayo,drought,12,0,0,3
2018,2,Kismaayo,Kismaayo,drought,6,0,0,2
2018,2,Kismaayo,Kismaayo,drought,10,0,0,3
2018,2,Kismaayo,Kismaayo,drought,20,0,0,5
2018,2,Kismaayo,Bu'aale,drought,8,0,0,2
2018,2,Kismaayo,Jilib,insecurity,10,10,8,10
2018,2,Kismaayo,Jilib,insecurity,8,8,6,8
2018,2,Kismaayo,Jilib,insecurity,16,16,12,16
2018,2,Kismaayo,Jilib,insecurity,26,26,20,26
2018,2,Kismaayo,Jilib,insecurity,7,7,5,7
2018,2,Kismaayo,Jilib,drought,15,0,0,4
2018,2,Kismaayo,Jilib,drought,7,0,0,2
2018,2,Kismaayo,Jilib,drought,7,0,0,2
2018,2,Kismaayo,Jilib,drought,8,0,0,2
2018,2,Kismaayo,Saakow,drought,6,0,0,2
2018,2,Kismaayo,Saakow,drought,7,0,0,2
2018,2,Afgooye,Afgooye,insecurity,732,732,549,732
2018,2,Afgooye,Afgooye,insecurity,2784,2784,2088,2784
2018,2,Afgooye,Afgooye,drought,102,0,0,26
2018,2,Afgooye,Kurtunwaarey,insecurity,720,720,540,720
2018,2,Afgooye,Kurtunwaarey,drought,178,0,0,45
2018,2,Afgooye,Qoryooley,insecurity,107,107,80,107
2018,2,Afgooye,Wanla Weyn,drought,187,0,0,47
2018,2,Afgooye,Wanla Weyn,drought,151,0,0,38
2018,2,Baraawe,Sablaale,drought,8,0,0,2
2018,2,Baraawe,Sablaale,drought,187,0,0,47
2018,2,Baraawe,Sablaale,drought,60,0,0,15
2018,2,Baraawe,Sablaale,drought,9,0,0,2
2018,2,Kurtunwaarey,Kurtunwaarey,drought,4,0,0,1
2018,2,Kurtunwaarey,Kurtunwaarey,drought,53,0,0,13
2018,2,Kurtunwaarey,Kurtunwaarey,drought,3,0,0,1
2018,2,Kurtunwaarey,Marka,drought,36,0,0,9
2018,2,Marka,Marka,insecurity,265,265,199,265
2018,2,Marka,Marka,insecurity,5,5,4,5
2018,2,Marka,Marka,drought,152,0,0,38
2018,2,Marka,Marka,drought,184,0,0,46
2018,2,Bu'aale,Diinsoor,drought,27,0,0,7
2018,2,Bu'aale,Diinsoor,drought,25,0,0,6
2018,2,Bu'aale,Afmadow,drought,15,0,0,4
2018,2,Saakow,Diinsoor,drought,15,0,0,4
2018,2,Saakow,Diinsoor,drought,4,0,0,1
2018,2,Saakow,Diinsoor,drought,9,0,0,2
2018,2,Saakow,Diinsoor,drought,6,0,0,2
2018,2,Saakow,Diinsoor,drought,3,0,0,1
2018,2,Saakow,Diinsoor,drought,5,0,0,1
2018,2,Saakow,Diinsoor,drought,5,0,0,1
2018,2,Saakow,Diinsoor,drought,4,0,0,1
2018,2,Saakow,Diinsoor,drought,4,0,0,1
2018,2,Saakow,Diinsoor,drought,2,0,0,1
2018,2,Saakow,Baardheere,insecurity,10,10,8,10
2018,2,Saakow,Baardheere,insecurity,9,9,7,9
2018,2,Saakow,Baardheere,drought,3,0,0,1
2018,2,Saakow,Baardheere,drought,6,0,0,2
